/Users/edwin/emotions/downloads/saddy//63.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//77.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//88.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//89.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//76.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//62.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//74.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//60.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//48.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//49.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//61.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//75.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//59.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//71.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//65.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//64.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//70.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//58.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//8.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//66.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//72.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//73.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//67.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//9.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//14.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//28.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//29.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//15.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//17.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//16.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//12.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//13.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//39.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//11.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//10.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//38.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//21.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//35.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//34.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//20.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//36.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//22.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//23.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//37.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//33.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//27.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//26.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//32.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//18.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//24.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//30.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//31.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//25.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//19.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//42.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//4.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//56.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//81.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//80.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//5.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//57.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//43.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//55.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//7.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//41.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//69.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//82.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//83.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//68.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//40.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//54.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//6.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//78.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//2.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//50.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//44.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//93.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//87.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//86.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//92.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//45.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//3.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//51.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//79.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//47.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//53.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//1.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//84.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//90.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//91.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//85.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//52.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//0.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//46.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//63.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//77.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//88.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//89.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//76.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//62.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//74.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//60.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//48.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//49.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//61.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//75.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//59.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//71.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//65.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//64.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//70.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//58.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//8.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//66.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//72.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//73.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//67.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//9.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//14.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//28.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//29.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//15.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//17.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//16.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//12.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//13.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//39.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//11.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//10.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//38.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//21.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//35.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//34.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//20.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//36.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//22.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//23.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//37.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//33.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//27.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//26.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//32.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//18.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//24.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//30.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//31.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//25.jpg 1 0 0 50 50
/Users/edwin/emotions/downloads/saddy//19.jpg 1 0 0 50 50
